iter	RMSE
4342	0.1875793516
4343	0.1875750996
4344	0.1875739998
4345	0.1875694215
4346	0.1875690808
4347	0.1875617379
4348	0.1875616107
4349	0.1875577501
4350	0.1875574989
4351	0.187550154
4352	0.1875482645
4353	0.1875469932
4354	0.1875443986
4355	0.1875435447
4356	0.1875379187
4357	0.1875372747
4358	0.1875321096
4359	0.187530392
4360	0.1875262818
4361	0.1875230816
4362	0.187522271
4363	0.1875197512
4364	0.1875146127
4365	0.1875106737
4366	0.1875100158
4367	0.1875068733
4368	0.1875060383
4369	0.1875052736
4370	0.1874996174
4371	0.1874926282
4372	0.1874907653
4373	0.1874885226
4374	0.1874816724
4375	0.1874811718
4376	0.1874747693
4377	0.1874681243
4378	0.1874678366
4379	0.1874610108
4380	0.1874570766
4381	0.1874563908
4382	0.1874508882
4383	0.1874480538
4384	0.1874447437
4385	0.1874443034
4386	0.1874371135
4387	0.187436836
4388	0.1874364843
4389	0.187433163
4390	0.18743278
4391	0.1874281052
4392	0.1874227189
4393	0.1874165631
4394	0.1874163425
4395	0.1874138358
4396	0.187405936
4397	0.1873980919
4398	0.1873938523
4399	0.1873893631
4400	0.1873891694
4401	0.1873846902
4402	0.1873791642
4403	0.1873734947
4404	0.1873650767
4405	0.1873607897
4406	0.1873574954
4407	0.1873569149
4408	0.1873506919
4409	0.1873495813
4410	0.187343936
4411	0.1873426769
4412	0.1873374751
4413	0.1873319704
4414	0.1873311974
4415	0.1873223162
4416	0.1873171172
4417	0.1873090714
4418	0.1873062514
4419	0.1873046715
4420	0.1872990026
4421	0.1872987233
4422	0.1872944449
4423	0.1872917331
4424	0.1872894367
4425	0.1872847094
4426	0.1872841222
4427	0.1872774107
4428	0.1872698011
4429	0.1872683943
4430	0.1872657759
4431	0.1872620935
4432	0.1872558331
4433	0.1872533429
4434	0.1872466108
4435	0.1872427708
4436	0.1872400476
4437	0.1872394047
4438	0.1872373344
4439	0.1872278116
4440	0.1872198574
4441	0.1872194151
4442	0.1872104684
4443	0.1872094843
4444	0.187201988
4445	0.1871972121
4446	0.1871939258
4447	0.187193755
4448	0.1871909161
4449	0.1871904333
4450	0.1871845878
4451	0.1871838286
4452	0.1871727262
4453	0.1871698686
4454	0.1871637578
4455	0.1871604455
4456	0.1871580055
4457	0.1871554047
4458	0.1871543179
4459	0.187148812
4460	0.1871464267
4461	0.1871432966
4462	0.1871393879
4463	0.1871341914
4464	0.1871341631
4465	0.1871340496
4466	0.1871327561
4467	0.1871306834
4468	0.1871299519
4469	0.1871272633
4470	0.1871181253
4471	0.1871168992
4472	0.1871093478
4473	0.1871073405
4474	0.187103252
4475	0.1870935779
4476	0.1870929831
4477	0.1870904464
4478	0.1870859175
4479	0.1870780094
4480	0.1870690376
4481	0.1870680317
4482	0.1870648702
4483	0.1870586651
4484	0.1870557728
4485	0.187051162
4486	0.187048631
4487	0.1870449569
4488	0.187044682
4489	0.1870432204
4490	0.1870366447
4491	0.1870318971
4492	0.1870311448
4493	0.1870287845
4494	0.1870216786
4495	0.1870169954
4496	0.1870089161
4497	0.1870015382
4498	0.1869996626
4499	0.1869963176
4500	0.1869911482
4501	0.1869881121
4502	0.1869864361
4503	0.1869844975
4504	0.1869817374
4505	0.1869770588
4506	0.1869766161
4507	0.1869689215
4508	0.186957928
4509	0.1869520737
4510	0.1869485386
4511	0.1869460482
4512	0.1869449735
4513	0.1869439973
4514	0.1869393859
4515	0.1869305738
4516	0.1869273839
4517	0.1869194292
4518	0.1869181593
4519	0.1869158426
4520	0.1869130242
4521	0.1869087785
4522	0.1869071678
4523	0.1869070637
4524	0.1869052507
4525	0.1869045886
4526	0.1868996613
4527	0.1868962684
4528	0.1868916336
4529	0.186884405
4530	0.1868831631
4531	0.1868800664
4532	0.1868766321
4533	0.1868721989
4534	0.1868709645
4535	0.1868627873
4536	0.1868572711
4537	0.1868552652
4538	0.1868492127
4539	0.1868449861
4540	0.1868440841
4541	0.1868422853
4542	0.1868372186
4543	0.1868293235
4544	0.1868225575
4545	0.186819415
4546	0.1868165004
4547	0.1868162251
4548	0.1868117859
4549	0.1868082825
4550	0.1868011621
4551	0.1867960415
4552	0.1867940567
4553	0.1867889998
4554	0.1867880729
4555	0.1867759625
4556	0.186775564
4557	0.1867755193
4558	0.1867743192
4559	0.1867671377
4560	0.1867593513
4561	0.1867555591
4562	0.1867553523
4563	0.1867515257
4564	0.1867474687
4565	0.1867420953
4566	0.1867404909
4567	0.1867389349
4568	0.1867333449
4569	0.1867246593
4570	0.1867224048
4571	0.1867215411
4572	0.1867204775
4573	0.1867146533
4574	0.1867089187
4575	0.186699182
4576	0.1866972066
4577	0.1866957751
4578	0.1866922117
4579	0.1866883662
4580	0.1866855434
4581	0.1866798587
4582	0.1866776427
4583	0.1866752479
4584	0.1866750821
4585	0.1866720702
4586	0.1866688637
4587	0.1866662783
4588	0.18665822
4589	0.1866491017
4590	0.186640153
4591	0.1866297409
4592	0.1866252201
4593	0.1866230628
4594	0.1866157367
4595	0.1866155533
4596	0.1866151337
4597	0.1866112061
4598	0.1866058786
4599	0.1866016184
4600	0.1865984725
4601	0.1865976419
4602	0.1865975404
4603	0.1865966469
4604	0.1865910953
4605	0.1865863072
4606	0.1865807055
4607	0.1865755293
4608	0.1865710106
4609	0.1865682447
4610	0.1865592409
4611	0.1865494394
4612	0.1865486253
4613	0.1865444885
4614	0.1865372992
4615	0.1865357863
4616	0.1865331048
4617	0.1865328681
4618	0.1865279635
4619	0.1865270415
4620	0.1865211727
4621	0.1865131734
4622	0.1865112164
4623	0.1865071277
4624	0.186501794
4625	0.1864937467
4626	0.1864892272
4627	0.1864802289
4628	0.1864792592
4629	0.1864725526
4630	0.1864724623
4631	0.1864639981
4632	0.1864591963
4633	0.1864547302
4634	0.1864546592
4635	0.186447093
4636	0.1864422547
4637	0.1864401597
4638	0.1864391291
4639	0.1864388214
4640	0.186432178
4641	0.1864214713
4642	0.186417022
4643	0.1864165254
4644	0.1864163642
4645	0.186411063
4646	0.1864038243
4647	0.1863969049
4648	0.1863948819
4649	0.1863929043
4650	0.1863883652
4651	0.1863853165
4652	0.1863777234
4653	0.1863760934
4654	0.1863745028
4655	0.1863666961
4656	0.1863577837
4657	0.186347289
4658	0.1863457539
4659	0.1863437896
4660	0.186339691
4661	0.1863354605
4662	0.1863322335
4663	0.1863268594
4664	0.1863171966
4665	0.1863157857
4666	0.1863114056
4667	0.1863073479
4668	0.1863043083
4669	0.1862993042
4670	0.1862873509
4671	0.1862806901
4672	0.1862782552
4673	0.1862736264
4674	0.1862656754
4675	0.1862633763
4676	0.1862624644
4677	0.1862593905
4678	0.1862572448
4679	0.1862497226
4680	0.1862490565
4681	0.186243038
4682	0.1862407033
4683	0.1862344863
4684	0.1862320544
4685	0.1862306521
4686	0.1862248627
4687	0.1862237889
4688	0.1862158782
4689	0.1862101731
4690	0.1862084611
4691	0.1862017485
4692	0.1861947524
4693	0.1861937702
4694	0.1861861913
4695	0.1861820404
4696	0.1861771731
4697	0.1861733223
4698	0.1861717677
4699	0.1861664543
4700	0.1861633769
4701	0.1861580667
4702	0.1861534239
4703	0.1861440476
4704	0.1861374679
4705	0.186135933
4706	0.1861302781
4707	0.1861276878
4708	0.1861274818
4709	0.1861188226
4710	0.1861174801
4711	0.1861110972
4712	0.1861103243
4713	0.1861042937
4714	0.186101023
4715	0.1860987466
4716	0.186093422
4717	0.1860902715
4718	0.1860851517
4719	0.1860799938
4720	0.1860787917
4721	0.1860755883
4722	0.1860738381
4723	0.1860648973
4724	0.1860600638
4725	0.186053978
4726	0.1860537068
4727	0.1860437211
4728	0.1860371392
4729	0.1860314784
4730	0.1860282166
4731	0.1860258003
4732	0.1860243194
4733	0.1860217726
4734	0.1860214701
4735	0.1860212837
4736	0.1860152553
4737	0.1860151008
4738	0.1860134113
4739	0.1860126502
4740	0.186011182
4741	0.1860069691
4742	0.1860046513
4743	0.1860039014
4744	0.1859999455
4745	0.1859996508
4746	0.1859971574
4747	0.1859904938
4748	0.185986557
4749	0.1859816628
4750	0.1859814577
4751	0.1859785311
4752	0.1859754109
4753	0.1859746523
4754	0.1859705906
4755	0.1859693496
4756	0.185966237
4757	0.1859622437
4758	0.1859571185
4759	0.1859567753
4760	0.1859565046
4761	0.1859495971
4762	0.1859465702
4763	0.1859390472
4764	0.1859371864
4765	0.1859359841
4766	0.1859284735
4767	0.1859259255
4768	0.1859219185
4769	0.1859216451
4770	0.1859214417
4771	0.1859205656
4772	0.1859130702
4773	0.1859130433
4774	0.1859055633
4775	0.1858985436
4776	0.1858945498
4777	0.1858882675
4778	0.1858881263
4779	0.185884175
4780	0.1858826014
4781	0.1858788574
4782	0.1858761464
4783	0.185869974
4784	0.1858610634
4785	0.1858579683
4786	0.1858574102
4787	0.1858546644
4788	0.1858489023
4789	0.1858418775
4790	0.1858417022
4791	0.1858370664
4792	0.1858356605
4793	0.1858305158
4794	0.1858297957
4795	0.1858242988
4796	0.1858212859
4797	0.1858067251
4798	0.185805911
4799	0.1858015191
4800	0.1857989067
4801	0.1857960315
4802	0.1857908134
4803	0.1857804758
4804	0.1857800672
4805	0.1857728482
4806	0.1857688226
4807	0.1857607436
4808	0.1857596398
4809	0.1857581011
4810	0.1857553603
4811	0.185752788
4812	0.1857517368
4813	0.1857450786
4814	0.1857411345
4815	0.1857398593
4816	0.18573892
4817	0.1857275905
4818	0.1857250658
4819	0.1857222917
4820	0.1857143934
4821	0.1857129207
4822	0.1857107408
4823	0.1857092414
4824	0.1857065356
4825	0.1856988693
4826	0.1856981799
4827	0.1856966548
4828	0.1856937064
4829	0.1856911948
4830	0.1856845601
4831	0.185680035
4832	0.1856798926
4833	0.1856787754
4834	0.1856766029
4835	0.1856714168
4836	0.1856636911
4837	0.1856574635
4838	0.1856512943
4839	0.1856473602
4840	0.1856442952
4841	0.1856420059
4842	0.1856390409
4843	0.1856330846
4844	0.1856287715
4845	0.1856229155
4846	0.1856203555
4847	0.1856176641
4848	0.1856147092
4849	0.1856064979
4850	0.185606308
4851	0.1856018639
4852	0.1855966583
4853	0.1855907019
4854	0.1855840806
4855	0.1855802988
4856	0.1855750953
4857	0.1855718521
4858	0.1855696468
4859	0.1855663983
4860	0.1855661904
4861	0.1855647475
4862	0.1855619818
4863	0.1855543465
4864	0.1855527324
4865	0.1855439568
4866	0.1855396759
4867	0.1855381891
4868	0.1855374326
4869	0.1855349001
4870	0.1855337493
4871	0.185531105
4872	0.1855270656
4873	0.1855220542
4874	0.1855206672
4875	0.1855116276
4876	0.1855083526
4877	0.1855060526
4878	0.1855012219
4879	0.1854961334
4880	0.1854958739
4881	0.1854890052
4882	0.1854866883
4883	0.1854763243
4884	0.1854732707
4885	0.185470623
4886	0.1854674387
4887	0.1854639789
4888	0.1854629267
4889	0.1854557688
4890	0.185450669
4891	0.185444802
4892	0.1854407549
4893	0.1854332592
4894	0.1854326978
4895	0.1854311938
4896	0.1854159587
4897	0.1854099474
4898	0.1854039071
4899	0.1854022521
4900	0.1854004736
4901	0.1853972366
4902	0.1853949535
4903	0.1853871689
4904	0.1853856689
4905	0.1853850526
4906	0.1853830541
4907	0.1853789743
4908	0.1853788817
4909	0.1853739403
4910	0.1853715655
4911	0.1853660151
4912	0.1853626506
4913	0.1853597083
4914	0.1853575265
4915	0.1853496414
4916	0.1853403158
4917	0.1853391983
4918	0.1853346002
4919	0.1853316088
4920	0.1853307256
4921	0.1853299228
4922	0.1853236678
4923	0.1853145718
4924	0.1853136878
4925	0.1853120999
4926	0.1853090753
4927	0.1853054838
4928	0.1852984684
4929	0.1852933868
4930	0.1852914704
4931	0.1852861424
4932	0.1852815579
4933	0.1852797531
4934	0.1852721053
4935	0.1852686344
4936	0.1852598503
4937	0.1852556359
4938	0.1852492021
4939	0.1852467436
4940	0.185246407
4941	0.1852419893
4942	0.1852415933
4943	0.1852373012
4944	0.185230869
4945	0.1852282694
4946	0.1852246675
4947	0.1852182136
4948	0.1852159354
4949	0.1852134497
4950	0.1852103344
4951	0.1852010262
4952	0.1852007091
4953	0.1851975438
4954	0.1851895053
4955	0.1851894262
4956	0.1851847935
4957	0.1851843288
4958	0.1851761989
4959	0.1851759709
4960	0.1851747091
4961	0.1851680567
4962	0.1851670345
4963	0.1851644646
4964	0.1851643421
4965	0.1851615803
4966	0.1851548273
4967	0.1851442253
4968	0.1851404293
4969	0.1851387864
4970	0.1851360455
4971	0.1851313961
4972	0.1851303882
4973	0.1851241966
4974	0.1851181342
4975	0.1851125607
4976	0.1851076272
4977	0.1851066532
4978	0.1850968122
4979	0.1850925912
4980	0.185086151
4981	0.1850776878
4982	0.185074044
4983	0.1850729037
4984	0.1850679153
4985	0.1850637553
4986	0.1850629626
4987	0.185060561
4988	0.1850595616
4989	0.1850540813
4990	0.1850457789
4991	0.185044772
4992	0.1850425032
4993	0.1850400498
4994	0.1850385849
4995	0.1850333464
4996	0.1850291519
4997	0.1850283829
4998	0.1850171294
4999	0.1850123015
