Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Distance_to_Brussels,Distance_to_Nearest_Airport,total_income,Employment Rate (%),Unemployment Rate (%),Population Density
190000,7500,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0,tournai,Hainaut,73.08065276084149,77.0202389857387,4269738107.12,72.2,5.4,322.1409858638898
389900,2018,HOUSE,HOUSE,JUST_RENOVATED,3,150.0,1,1.0,1.0,80.0,2.0,0.0,0.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
139000,4020,APARTMENT,APARTMENT,GOOD,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0,liège,Liège,93.5154291057074,13.75280985443256,10411526122.86,72.2,5.4,2874.2330376414893
119000,8420,APARTMENT,FLAT_STUDIO,GOOD,1,26.0,0,1.0,0.0,0.0,2.0,1.0,1.0,de haan,Other,101.13282120125706,18.51483827110767,982087183.71,72.2,5.4,274.5216591216919
180000,7500,HOUSE,HOUSE,TO_BE_DONE_UP,3,148.0,0,0.0,0.0,0.0,2.0,0.0,0.0,tournai,Hainaut,73.08065276084149,77.0202389857387,4269738107.12,72.2,5.4,322.1409858638898
595000,8300,APARTMENT,APARTMENT,AS_NEW,3,117.0,0,0.0,0.0,0.0,2.0,0.0,0.0,knokke-heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4,537.8952444546014
185000,6183,HOUSE,HOUSE,GOOD,2,148.0,0,1.0,0.0,140.0,3.0,0.0,0.0,courcelles,Hainaut,43.06613569024896,9.189177797676791,1733263961.76,68.1,6.8,702.8331142429976
197500,7500,HOUSE,HOUSE,GOOD,3,107.0,0,0.0,0.0,0.0,3.0,0.0,0.0,tournai,Hainaut,73.08065276084149,77.0202389857387,4269738107.12,72.2,5.4,322.1409858638898
299000,9220,HOUSE,HOUSE,TO_RENOVATE,4,182.0,1,1.0,1.0,588.0,4.0,0.0,0.0,hamme,East Flanders,31.10904836795196,26.19964134432693,1691410393.5,72.2,5.4,
319000,9160,HOUSE,HOUSE,GOOD,3,140.0,0,0.0,0.0,125.0,3.0,0.0,0.0,lokeren,East Flanders,38.64454251741149,35.75141767659808,2885795091.0600004,72.2,5.4,610.8707117267996
219000,7700,HOUSE,HOUSE,GOOD,2,184.0,0,0.0,0.0,236.0,2.0,0.0,0.0,mouscron,Hainaut,80.72531405733464,57.45831432397246,3167438637.13,72.2,5.4,1439.555354305681
299000,1770,HOUSE,HOUSE,GOOD,3,118.0,0,0.0,0.0,151.0,2.0,0.0,0.0,liedekerke,Flemish Brabant,18.245163798922565,27.727545809988342,930854201.56,72.2,5.4,1306.6874583459587
365000,3010,HOUSE,HOUSE,TO_RENOVATE,4,120.0,0,0.0,0.0,310.0,3.0,0.0,0.0,leuven,Flemish Brabant,27.37314290162804,17.750478914680798,1736432639.621848,72.2,5.4,
315000,9550,HOUSE,HOUSE,GOOD,3,216.0,0,0.0,0.0,250.0,3.0,0.0,0.0,herzele,East Flanders,32.64900388427457,42.2119623682675,1390051109.48,72.2,5.4,376.3383764457228
195000,2018,APARTMENT,APARTMENT,GOOD,1,71.0,0,0.0,0.0,0.0,2.0,0.0,1.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
149000,7130,APARTMENT,APARTMENT,GOOD,2,97.0,0,0.0,0.0,0.0,2.0,0.0,0.0,binche,Hainaut,49.91315441921895,25.54900568918237,1972885859.25,72.2,5.4,546.6442456462104
349000,9800,HOUSE,HOUSE,AS_NEW,2,102.0,1,1.0,1.0,286.0,2.0,0.0,0.0,deinze,East Flanders,60.51636306308565,51.97510447972411,3344060399.86,72.2,5.4,340.3258098451427
410000,1000,APARTMENT,APARTMENT,AS_NEW,3,125.0,1,0.0,0.0,0.0,4.0,0.0,1.0,saint-josse-ten-noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3,23324.26651353312
430000,8430,APARTMENT,APARTMENT,GOOD,2,82.0,0,1.0,0.0,0.0,3.0,0.0,1.0,middelkerke,Other,112.06609140946324,4.315222147364613,1382187584.23,72.2,5.4,244.61036494927785
188000,1080,APARTMENT,FLAT_STUDIO,AS_NEW,1,49.0,1,1.0,0.0,0.0,2.0,0.0,1.0,molenbeek-saint-jean,Brussels Capital,2.399759810530328,12.726787855951292,3712648187.18,63.7,12.3,16228.482216805807
200000,1348,APARTMENT,APARTMENT,GOOD,2,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0,mont-saint-guibert,Walloon Brabant,25.75134384853032,26.289757163234928,637402876.3000001,72.2,5.4,415.0181121145982
127000,4130,APARTMENT,FLAT_STUDIO,AS_NEW,1,20.0,0,0.0,0.0,0.0,2.0,0.0,1.0,esneux,Liège,92.32696798330484,14.546910111326,1005703978.25,72.2,5.4,378.2601030910325
485000,1800,HOUSE,HOUSE,GOOD,3,205.0,0,1.0,1.0,204.0,2.0,0.0,0.0,vilvoorde,Flemish Brabant,10.386146123823856,5.051638365515204,1736432639.621848,72.2,5.4,
335000,2040,HOUSE,HOUSE,GOOD,3,115.0,0,0.0,1.0,300.0,3.0,0.0,0.0,antwerpen,Antwerp,54.91139531041311,20.480444074607057,1745305266.5072873,76.2,3.4,
155000,1070,APARTMENT,APARTMENT,GOOD,1,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0,anderlecht,Brussels Capital,4.7607688316527845,15.667121200621166,5087915558.78,63.7,12.3,6683.436016570749
539000,8580,APARTMENT,APARTMENT,AS_NEW,3,196.0,1,1.0,0.0,0.0,2.0,0.0,1.0,avelgem,Other,63.979754810653134,63.37450388274409,681801884.89,72.2,5.4,459.1863649766743
235000,8450,APARTMENT,APARTMENT,AS_NEW,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,bredene,Other,105.24859698515895,8.317421237018525,1248746310.94,72.2,5.4,1269.673091631174
270000,9240,HOUSE,BUNGALOW,TO_RENOVATE,2,173.0,0,0.0,0.0,436.0,4.0,0.0,0.0,zele,East Flanders,32.7352087465384,32.59675325724641,1382388158.6799998,72.2,5.4,634.3041344348837
425000,1050,APARTMENT,APARTMENT,JUST_RENOVATED,2,80.0,0,0.0,0.0,0.0,3.0,0.0,1.0,ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3,13560.51149582544
265000,8760,APARTMENT,APARTMENT,GOOD,2,103.0,0,0.0,0.0,0.0,2.0,0.0,1.0,meulebeke,Other,74.94192473540193,41.88717953075479,724280058.6700001,72.2,5.4,368.0689041256762
625000,1200,APARTMENT,APARTMENT,AS_NEW,2,116.0,1,1.0,0.0,0.0,2.0,0.0,1.0,woluwe-saint-lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3,7764.8380559838515
285000,1480,HOUSE,VILLA,AS_NEW,3,165.0,0,1.0,1.0,280.0,4.0,1.0,0.0,tubize,Walloon Brabant,21.54637312765353,31.61966224149872,1660779350.6,72.2,5.4,800.4791462564776
506900,1160,APARTMENT,APARTMENT,AS_NEW,2,88.0,1,1.0,0.0,0.0,2.0,0.0,1.0,auderghem,Brussels Capital,7.524146120309382,10.651500489762531,2398313969.96,63.7,12.3,3791.0050872562015
485000,1500,HOUSE,MIXED_USE_BUILDING,AS_NEW,4,272.0,0,1.0,0.0,136.0,2.0,0.0,0.0,halle,Flemish Brabant,15.432526674715213,25.58049296386823,1736432639.621848,72.2,5.4,
449000,1000,APARTMENT,APARTMENT,AS_NEW,2,90.0,1,1.0,0.0,0.0,2.0,0.0,1.0,saint-josse-ten-noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3,23324.26651353312
790000,1050,APARTMENT,APARTMENT,JUST_RENOVATED,2,112.0,1,1.0,0.0,0.0,2.0,0.0,1.0,ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3,13560.51149582544
175000,8420,APARTMENT,APARTMENT,GOOD,1,63.0,0,0.0,0.0,0.0,2.0,0.0,1.0,de haan,Other,101.13282120125706,18.51483827110767,982087183.71,72.2,5.4,274.5216591216919
259000,2000,APARTMENT,APARTMENT,GOOD,1,58.0,0,1.0,0.0,0.0,2.0,0.0,1.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
229000,2020,APARTMENT,APARTMENT,GOOD,3,93.0,0,1.0,0.0,0.0,2.0,0.0,0.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
275000,7190,HOUSE,HOUSE,GOOD,3,160.0,0,1.0,1.0,275.0,3.0,0.0,0.0,écaussinnes,Hainaut,33.976262498954696,24.254222646697805,3359644773.855654,72.2,5.4,
499000,2060,HOUSE,HOUSE,TO_RENOVATE,4,275.0,0,1.0,0.0,101.0,2.0,0.0,0.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
175000,1370,APARTMENT,APARTMENT,GOOD,2,94.0,0,0.0,0.0,0.0,2.0,0.0,0.0,jodoigne,Walloon Brabant,39.79707249643686,34.35116199668217,1028765899.58,72.2,5.4,191.5448680188996
310000,8400,APARTMENT,APARTMENT,GOOD,3,98.0,0,0.0,0.0,0.0,2.0,0.0,1.0,oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4,
299500,2000,APARTMENT,APARTMENT,GOOD,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
278000,4000,APARTMENT,APARTMENT,GOOD,3,105.0,0,0.0,0.0,0.0,3.0,0.0,1.0,liège,Liège,89.27968818957099,9.400107558571872,10411526122.86,72.2,5.4,2874.2330376414893
69900,8420,APARTMENT,APARTMENT,JUST_RENOVATED,1,35.0,0,0.0,0.0,0.0,2.0,0.0,1.0,de haan,Other,101.13282120125706,18.51483827110767,982087183.71,72.2,5.4,274.5216591216919
239000,2870,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,puurs-sint-amands,Antwerp,25.04918488738909,17.56211184745084,2063324908.52,76.2,3.4,526.6485659794183
325000,2000,APARTMENT,APARTMENT,JUST_RENOVATED,2,100.0,0,0.0,0.0,0.0,2.0,0.0,1.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
169000,6940,HOUSE,HOUSE,GOOD,2,100.0,0,0.0,0.0,0.0,3.0,0.0,0.0,durbuy,Luxembourg,95.30985486688122,34.75919510719007,692734970.54,68.1,6.8,72.5429078886061
309000,9160,HOUSE,HOUSE,TO_RENOVATE,4,227.0,0,1.0,1.0,303.0,3.0,0.0,0.0,lokeren,East Flanders,38.64454251741149,35.75141767659808,2885795091.0600004,72.2,5.4,610.8707117267996
259000,1090,APARTMENT,APARTMENT,GOOD,2,101.0,0,0.0,0.0,0.0,2.0,0.0,1.0,jette,Brussels Capital,4.0905755803380766,11.6415862220997,2772675970.9700003,63.7,12.3,10124.427783668403
295000,8340,APARTMENT,APARTMENT,GOOD,1,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0,damme,Other,82.36285495315941,34.18531532987147,810630572.33,72.2,5.4,121.6577310632847
395000,1000,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,saint-josse-ten-noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3,23324.26651353312
675000,2547,HOUSE,HOUSE,GOOD,4,222.0,1,1.0,0.0,475.0,3.0,0.0,0.0,lint,Antwerp,32.496366739416,7.335145035103202,715687051.8299999,76.2,3.4,1542.5881188865126
799000,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2,66.0,0,1.0,0.0,0.0,2.0,0.0,1.0,knokke-heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4,537.8952444546014
330000,1020,APARTMENT,GROUND_FLOOR,GOOD,2,95.0,0,1.0,1.0,0.0,2.0,0.0,1.0,bruxelles,Brussels Capital,3.014927999693443,8.28401069710616,8944820813.830002,63.7,12.3,5494.241531424213
299000,2200,HOUSE,HOUSE,TO_BE_DONE_UP,4,188.0,0,1.0,0.0,381.0,4.0,0.0,0.0,herentals,Antwerp,49.97439853384258,25.86351840313068,2048360679.18,76.2,3.4,587.6339681672442
157000,7500,APARTMENT,APARTMENT,GOOD,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0,tournai,Hainaut,73.08065276084149,77.0202389857387,4269738107.12,72.2,5.4,322.1409858638898
359000,9550,HOUSE,HOUSE,TO_BE_DONE_UP,3,219.0,0,0.0,1.0,692.0,3.0,0.0,0.0,herzele,East Flanders,32.64900388427457,42.2119623682675,1390051109.48,72.2,5.4,376.3383764457228
257000,2940,APARTMENT,APARTMENT,GOOD,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,stabroek,Antwerp,54.242374178196464,17.68450919755709,1444298324.21,76.2,3.4,872.4637116182415
353971,3630,APARTMENT,APARTMENT,GOOD,3,108.0,0,1.0,0.0,0.0,2.0,0.0,1.0,maasmechelen,Limburg,92.20754967818031,40.216236430475305,2259592333.4300003,72.2,5.4,501.188448769571
170000,5580,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,1.0,0.0,2.0,0.0,1.0,rochefort,Namur,96.87737590068132,57.34695197618345,755912358.13,72.2,5.4,75.81607519146279
649000,2950,HOUSE,HOUSE,GOOD,4,185.0,0,0.0,1.0,0.0,4.0,0.0,0.0,kapellen,Antwerp,54.163077549640256,16.11623013231414,2332659748.26,76.2,3.4,
565000,1050,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3,13560.51149582544
225000,8400,APARTMENT,APARTMENT,GOOD,2,83.0,0,0.0,0.0,0.0,2.0,0.0,1.0,oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4,
655000,1020,APARTMENT,LOFT,GOOD,2,190.0,0,1.0,1.0,0.0,4.0,0.0,0.0,bruxelles,Brussels Capital,3.014927999693443,8.28401069710616,8944820813.830002,63.7,12.3,5494.241531424213
106000,7100,HOUSE,HOUSE,GOOD,3,92.0,0,0.0,0.0,200.0,2.0,0.0,0.0,la louvière,Hainaut,42.57954332119568,18.81375669369088,4269236716.59,72.2,5.4,1250.914618141727
199000,1348,APARTMENT,GROUND_FLOOR,TO_BE_DONE_UP,1,42.0,0,1.0,1.0,0.0,2.0,0.0,0.0,mont-saint-guibert,Walloon Brabant,25.75134384853032,26.289757163234928,637402876.3000001,72.2,5.4,415.0181121145982
255000,6860,HOUSE,HOUSE,GOOD,3,208.0,0,0.0,0.0,644.0,4.0,0.0,0.0,léglise,Luxembourg,146.40644570773716,93.0489477675818,376301735.53,68.1,6.8,31.49625446726097
390000,9420,HOUSE,HOUSE,GOOD,3,147.0,0,1.0,0.0,223.0,3.0,0.0,0.0,erpe-mere,East Flanders,28.11640705077956,36.456950187640565,1566400542.1,72.2,5.4,575.8187068909841
405000,9800,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,deinze,East Flanders,60.51636306308565,51.97510447972411,3344060399.86,72.2,5.4,340.3258098451427
485000,9520,HOUSE,HOUSE,AS_NEW,3,177.0,1,1.0,0.0,421.0,4.0,0.0,0.0,sint-lievens-houtem,East Flanders,32.84933444635077,40.81104774389337,808401124.1600001,72.2,5.4,382.3129080696784
319000,9700,APARTMENT,APARTMENT,AS_NEW,2,93.0,1,1.0,0.0,0.0,2.0,0.0,1.0,oudenaarde,East Flanders,51.994672395505454,61.563269219447896,1990062227.7286024,72.2,5.4,
360280,1800,APARTMENT,GROUND_FLOOR,AS_NEW,2,113.0,0,1.0,0.0,0.0,4.0,0.0,1.0,vilvoorde,Flemish Brabant,10.386146123823856,5.051638365515204,1736432639.621848,72.2,5.4,
229000,4500,HOUSE,HOUSE,JUST_RENOVATED,3,109.0,0,1.0,1.0,570.0,3.0,0.0,0.0,huy,Liège,70.26629064229292,24.035633884275043,1317370349.15,72.2,5.4,445.559772377666
415000,1070,HOUSE,HOUSE,AS_NEW,4,175.0,0,0.0,1.0,0.0,3.0,0.0,0.0,anderlecht,Brussels Capital,4.7607688316527845,15.667121200621166,5087915558.78,63.7,12.3,6683.436016570749
255000,2000,APARTMENT,APARTMENT,GOOD,1,55.0,0,0.0,0.0,0.0,2.0,0.0,0.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
249000,2300,HOUSE,HOUSE,GOOD,3,148.0,0,1.0,1.0,126.0,2.0,0.0,0.0,turnhout,Antwerp,67.24593892582786,36.802713026240085,2846367622.73,76.2,3.4,787.5812001348678
149000,7100,HOUSE,HOUSE,GOOD,3,120.0,0,1.0,0.0,165.0,3.0,0.0,0.0,la louvière,Hainaut,42.57954332119568,18.81375669369088,4269236716.59,72.2,5.4,1250.914618141727
260000,8400,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4,
330000,1780,APARTMENT,GROUND_FLOOR,AS_NEW,1,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,wemmel,Flemish Brabant,7.231085744042377,12.310044210782882,1254601780.3,72.2,5.4,1879.764597983314
850000,2018,HOUSE,HOUSE,JUST_RENOVATED,4,217.0,0,1.0,0.0,0.0,3.0,0.0,0.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
298000,2020,APARTMENT,APARTMENT,GOOD,2,110.0,0,0.0,0.0,0.0,2.0,0.0,1.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
790000,1200,APARTMENT,APARTMENT,AS_NEW,3,220.0,1,1.0,0.0,0.0,2.0,0.0,1.0,woluwe-saint-lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3,7764.8380559838515
259000,1480,HOUSE,HOUSE,TO_RENOVATE,4,264.0,0,1.0,1.0,392.0,3.0,0.0,0.0,tubize,Walloon Brabant,21.54637312765353,31.61966224149872,1660779350.6,72.2,5.4,800.4791462564776
299500,3000,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,60.0,0,0.0,1.0,0.0,2.0,0.0,1.0,leuven,Flemish Brabant,23.837796855713574,15.306740877026208,1736432639.621848,72.2,5.4,
139000,8420,APARTMENT,FLAT_STUDIO,AS_NEW,2,51.0,0,0.0,0.0,0.0,2.0,0.0,0.0,de haan,Other,101.13282120125706,18.51483827110767,982087183.71,72.2,5.4,274.5216591216919
349000,3190,APARTMENT,APARTMENT,GOOD,3,82.0,0,0.0,0.0,0.0,2.0,0.0,1.0,boortmeerbeek,Flemish Brabant,21.1269681725733,10.547620998219596,1092406094.1899998,72.2,5.4,666.4975039625875
219000,2020,APARTMENT,APARTMENT,TO_RENOVATE,2,87.0,0,1.0,1.0,0.0,2.0,0.0,1.0,antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4,
219000,4000,HOUSE,MIXED_USE_BUILDING,GOOD,4,200.0,0,0.0,0.0,172.0,2.0,0.0,0.0,liège,Liège,89.27968818957099,9.400107558571872,10411526122.86,72.2,5.4,2874.2330376414893
225000,8620,APARTMENT,APARTMENT,GOOD,1,39.0,0,1.0,0.0,0.0,2.0,0.0,1.0,nieuwpoort,Other,113.7360041953676,13.059318521332935,1754096553.2486956,72.2,5.4,
249000,1050,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3,13560.51149582544
100000,7100,HOUSE,HOUSE,TO_RENOVATE,2,144.0,0,1.0,0.0,65.0,2.0,0.0,0.0,la louvière,Hainaut,42.57954332119568,18.81375669369088,4269236716.59,72.2,5.4,1250.914618141727
198000,8720,HOUSE,HOUSE,GOOD,3,207.0,0,0.0,0.0,142.0,2.0,0.0,0.0,dentergem,Other,68.17097506299999,47.11238795708688,582656175.8199999,72.2,5.4,327.9079107333094
695000,1040,APARTMENT,APARTMENT,GOOD,3,167.0,1,1.0,0.0,0.0,3.0,0.0,1.0,bruxelles,Brussels Capital,3.014927999693443,8.28401069710616,8944820813.830002,63.7,12.3,5494.241531424213
199000,9500,HOUSE,HOUSE,GOOD,3,130.0,0,1.0,0.0,308.0,4.0,0.0,0.0,geraardsbergen,East Flanders,32.80536168229344,42.88144725246159,1990062227.7286024,72.2,5.4,
115000,7000,APARTMENT,APARTMENT,GOOD,1,48.0,0,1.0,0.0,0.0,2.0,0.0,0.0,mons,Hainaut,51.479331257183865,34.20110355192156,5508958412.54,72.2,5.4,647.9672787401287
395000,1420,HOUSE,HOUSE,AS_NEW,3,107.0,0,1.0,1.0,120.0,2.0,0.0,0.0,braine-l'alleud,Walloon Brabant,17.56558648452923,24.87565697658456,1702317268.7164304,72.2,5.4,
389000,9050,HOUSE,HOUSE,GOOD,3,151.0,0,1.0,1.0,142.0,3.0,0.0,0.0,gent,East Flanders,45.69760449370474,51.01196298577335,1990062227.7286024,72.2,5.4,
299000,8370,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,blankenberge,Other,98.13105837351104,21.51898772619248,1371659714.53,72.2,5.4,1074.3590974311114
249000,7060,APARTMENT,APARTMENT,GOOD,2,101.0,0,1.0,0.0,0.0,4.0,0.0,1.0,soignies,Hainaut,34.83841343666464,34.750333893733064,1790555060.12,72.2,5.4,251.7908145351964
260000,8340,HOUSE,HOUSE,TO_RENOVATE,3,157.0,0,1.0,0.0,351.0,2.0,0.0,0.0,damme,Other,82.36285495315941,34.18531532987147,810630572.33,72.2,5.4,121.6577310632847
345000,5300,APARTMENT,APARTMENT,GOOD,2,116.0,1,1.0,0.0,0.0,2.0,0.0,0.0,andenne,Namur,64.59308222065735,33.62838319491626,1727790716.0299995,72.2,5.4,317.988840334252
550000,1170,APARTMENT,APARTMENT,GOOD,4,143.0,0,1.0,0.0,0.0,2.0,0.0,1.0,watermael-boitsfort,Brussels Capital,8.132305703533254,12.79832942275914,1784068584.64,63.7,12.3,1940.6747204462076
675000,8400,APARTMENT,APARTMENT,AS_NEW,2,105.0,1,1.0,0.0,0.0,2.0,0.0,1.0,oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4,
172500,9960,HOUSE,HOUSE,TO_RENOVATE,2,85.0,0,0.0,0.0,410.0,3.0,0.0,0.0,assenede,East Flanders,59.15150604206664,49.258117958736186,1060239434.69,72.2,5.4,162.9255597391833
175000,9051,APARTMENT,APARTMENT,JUST_RENOVATED,1,56.0,0,1.0,0.0,0.0,2.0,1.0,1.0,gent,East Flanders,50.937307847543416,57.82852350403636,1990062227.7286024,72.2,5.4,
199000,4400,HOUSE,HOUSE,JUST_RENOVATED,2,112.0,0,1.0,1.0,0.0,3.0,0.0,0.0,flémalle,Liège,81.11221220866523,4.939182805921518,1550234734.95,72.2,5.4,719.3236519983054
549000,3140,HOUSE,HOUSE,GOOD,3,202.0,0,1.0,0.0,579.0,4.0,0.0,0.0,keerbergen,Flemish Brabant,27.321629396545315,16.579137032929676,1270920346.9,72.2,5.4,693.7079982750694
150000,4430,APARTMENT,APARTMENT,JUST_RENOVATED,2,110.0,0,1.0,0.0,0.0,2.0,0.0,0.0,ans,Liège,85.46848826426094,6.417379034087491,1651765211.96,72.2,5.4,1215.3131599829796
195000,1200,APARTMENT,APARTMENT,TO_RENOVATE,1,64.0,0,1.0,0.0,0.0,2.0,0.0,1.0,woluwe-saint-lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3,7764.8380559838515
375000,9300,APARTMENT,GROUND_FLOOR,AS_NEW,2,113.0,1,1.0,0.0,0.0,2.0,0.0,1.0,aalst,East Flanders,23.666822825989403,30.98621838695354,1990062227.7286024,72.2,5.4,
289000,1770,HOUSE,HOUSE,GOOD,4,185.0,0,1.0,0.0,620.0,3.0,0.0,0.0,liedekerke,Flemish Brabant,18.245163798922565,27.727545809988342,930854201.56,72.2,5.4,1306.6874583459587
149000,1500,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,54.0,0,0.0,0.0,0.0,2.0,0.0,1.0,halle,Flemish Brabant,15.432526674715213,25.58049296386823,1736432639.621848,72.2,5.4,
185000,9000,APARTMENT,KOT,GOOD,1,15.0,0,0.0,0.0,0.0,2.0,0.0,1.0,gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286024,72.2,5.4,
295000,9991,APARTMENT,APARTMENT,GOOD,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,maldegem,East Flanders,69.9172030976828,44.63306006821772,1671968712.8599997,72.2,5.4,248.5961022925174
299000,4600,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,visé,Liège,95.72429749671817,21.32381528602669,1130262484.59,72.2,5.4,642.4443876412485
169000,4000,APARTMENT,APARTMENT,AS_NEW,1,71.0,1,1.0,0.0,0.0,2.0,0.0,0.0,liège,Liège,89.27968818957099,9.400107558571872,10411526122.86,72.2,5.4,2874.2330376414893
295000,9050,APARTMENT,APARTMENT,GOOD,2,83.0,1,1.0,0.0,0.0,2.0,0.0,1.0,gent,East Flanders,45.69760449370474,51.01196298577335,1990062227.7286024,72.2,5.4,
360000,5070,HOUSE,HOUSE,AS_NEW,3,178.0,0,0.0,0.0,691.0,3.0,0.0,0.0,fosses-la-ville,Namur,56.03281523691314,18.097534725931027,671541665.53,72.2,5.4,164.0894425203355
304000,9300,APARTMENT,APARTMENT,GOOD,3,124.0,0,1.0,0.0,0.0,4.0,0.0,1.0,aalst,East Flanders,23.666822825989403,30.98621838695354,1990062227.7286024,72.2,5.4,
290000,1180,APARTMENT,APARTMENT,TO_RENOVATE,2,80.0,0,1.0,0.0,0.0,3.0,0.0,1.0,uccle,Brussels Capital,6.753670420082655,15.11322034409951,6243949366.289999,63.7,12.3,3631.0100609820233
360000,1070,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,3,180.0,0,1.0,0.0,120.0,2.0,0.0,0.0,anderlecht,Brussels Capital,4.7607688316527845,15.667121200621166,5087915558.78,63.7,12.3,6683.436016570749
235000,2660,APARTMENT,APARTMENT,AS_NEW,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0,antwerpen,Antwerp,36.30556862031787,7.872924613289252,1745305266.5072873,76.2,3.4,
270000,8770,APARTMENT,APARTMENT,GOOD,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0,ingelmunster,Other,76.9410709905567,42.647978828419696,751611144.3,72.2,5.4,669.4040234371765
229000,8200,APARTMENT,APARTMENT,GOOD,2,97.0,0,0.0,0.0,0.0,2.0,0.0,1.0,brugge,Other,90.9910617861971,21.48014189986049,1754096553.2486956,72.2,5.4,
165000,9600,HOUSE,HOUSE,TO_BE_DONE_UP,3,150.0,0,1.0,0.0,180.0,2.0,0.0,0.0,renaix,East Flanders,53.47722497364936,63.85448746995458,1493822585.5,72.2,5.4,762.8989167722775
189000,2100,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,93.0,1,1.0,0.0,0.0,2.0,0.0,1.0,antwerpen,Antwerp,41.46137691691177,2.994118698401872,1745305266.5072873,76.2,3.4,
