Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Distance_to_Brussels,Distance_to_Nearest_Airport,total_income,Employment Rate (%),Unemployment Rate (%)
210000,2060,HOUSE,HOUSE,TO_RENOVATE,3,102.0,0,0.0,0.0,50.0,3.0,0.0,0.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
269000,9100,APARTMENT,APARTMENT,GOOD,1,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Niklaas,East Flanders,37.42357952684203,21.38098854345812,5115531908.049999,72.2,5.4
199000,1770,HOUSE,HOUSE,GOOD,2,65.0,0,0.0,0.0,104.0,2.0,0.0,0.0,Liedekerke,Flemish Brabant,18.245163798922565,27.727545809988342,930854201.56,72.2,5.4
389000,1930,HOUSE,HOUSE,GOOD,4,215.0,0,1.0,1.0,60.0,2.0,0.0,0.0,Zaventem,Flemish Brabant,9.609893997366315,2.049799046336781,2420508802.35,72.2,5.4
349000,2243,HOUSE,HOUSE,GOOD,3,176.0,0,0.0,0.0,392.0,3.0,0.0,0.0,Zandhoven,Antwerp,45.59697976457283,16.417555365601757,1002453532.4599998,76.2,3.4
249000,9190,APARTMENT,APARTMENT,AS_NEW,3,121.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Stekene,East Flanders,46.361464382864106,30.926006348374703,1395033497.14,72.2,5.4
245000,9300,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders,23.666822825989403,30.98621838695354,1990062227.7286022,72.2,5.4
395000,1420,APARTMENT,APARTMENT,AS_NEW,2,95.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Braine-l'Alleud,Walloon Brabant,17.56558648452923,24.87565697658456,1702317268.7164304,72.2,5.4
240000,2800,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp,21.5900469929997,14.353653278191508,1745305266.5072873,76.2,3.4
175000,7090,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Braine-le-Comte,Hainaut,31.4827318579006,28.28964427366655,1516778358.3,72.2,5.4
89000,4420,HOUSE,HOUSE,GOOD,2,99.0,0,0.0,1.0,170.0,2.0,0.0,0.0,Saint-Nicolas,Liège,86.8036537335741,6.499567362500704,1190133066.44,72.2,5.4
225000,9200,HOUSE,HOUSE,AS_NEW,1,100.0,0,1.0,1.0,172.0,3.0,0.0,0.0,Dendermonde,East Flanders,27.970433657833595,31.27413877180666,1990062227.7286022,72.2,5.4
125000,7080,HOUSE,HOUSE,TO_BE_DONE_UP,1,82.0,0,1.0,1.0,190.0,2.0,0.0,0.0,Frameries,Hainaut,61.80839618020711,41.78789169795315,1196631555.4499998,72.2,5.4
360000,9051,APARTMENT,APARTMENT,AS_NEW,3,104.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,50.937307847543416,57.82852350403636,1990062227.7286022,72.2,5.4
189000,1000,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,55.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
390260,9052,APARTMENT,APARTMENT,GOOD,2,92.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,48.20069843274098,55.53455113572065,1990062227.7286022,72.2,5.4
350000,4831,APARTMENT,LOFT,GOOD,3,294.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Limbourg,Liège,113.17174749547436,33.7530086169349,354794950.11,72.2,5.4
329000,9140,APARTMENT,GROUND_FLOOR,AS_NEW,2,114.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Temse,East Flanders,33.65332639554025,17.854662127125774,1990062227.7286022,72.2,5.4
384500,4031,APARTMENT,APARTMENT,AS_NEW,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège,90.95309999018843,10.70062256249544,10411526122.86,72.2,5.4
395000,2900,HOUSE,HOUSE,JUST_RENOVATED,3,155.0,0,0.0,1.0,261.0,2.0,0.0,0.0,Schoten,Antwerp,47.30286943582032,8.950999866208114,2643709969.13,76.2,3.4
309000,1410,APARTMENT,APARTMENT,AS_NEW,1,54.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Waterloo,Walloon Brabant,16.046038598752496,22.053885535170885,2529110710.17,72.2,5.4
279000,2100,APARTMENT,APARTMENT,GOOD,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,41.46137691691177,2.994118698401872,1745305266.5072873,76.2,3.4
179000,8620,HOUSE,HOUSE,GOOD,1,52.0,0,0.0,0.0,69.0,2.0,0.0,0.0,Nieuwpoort,Other,113.7360041953676,13.059318521332935,1754096553.2486956,72.2,5.4
850000,1200,HOUSE,HOUSE,TO_BE_DONE_UP,4,235.0,1,1.0,1.0,400.0,3.0,0.0,0.0,Woluwe-Saint-Lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3
319000,8450,HOUSE,HOUSE,GOOD,3,95.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Bredene,Other,105.24859698515895,8.317421237018525,1248746310.94,72.2,5.4
630000,1000,APARTMENT,APARTMENT,AS_NEW,3,129.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
685000,1170,HOUSE,HOUSE,AS_NEW,4,195.0,0,0.0,1.0,180.0,2.0,0.0,0.0,Watermael-Boitsfort,Brussels Capital,8.132305703533254,12.79832942275914,1784068584.64,63.7,12.3
229000,3970,APARTMENT,APARTMENT,GOOD,3,170.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Leopoldsburg,Limburg,70.71141880220866,55.23782342150398,2799507302.7486377,72.2,5.4
169000,2300,HOUSE,HOUSE,GOOD,2,135.0,0,0.0,0.0,185.0,2.0,0.0,0.0,Turnhout,Antwerp,67.24593892582786,36.802713026240085,2846367622.73,76.2,3.4
269000,9300,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders,23.666822825989403,30.98621838695354,1990062227.7286022,72.2,5.4
195000,9520,HOUSE,HOUSE,TO_RENOVATE,3,140.0,0,0.0,0.0,107.0,3.0,0.0,0.0,Sint-Lievens-Houtem,East Flanders,32.84933444635077,40.81104774389337,808401124.1600001,72.2,5.4
275000,4000,HOUSE,HOUSE,TO_RENOVATE,4,207.0,0,1.0,1.0,192.0,2.0,0.0,0.0,Liège,Liège,89.27968818957099,9.400107558571872,10411526122.86,72.2,5.4
424000,2100,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,1.0,155.0,2.0,0.0,0.0,Antwerpen,Antwerp,41.46137691691177,2.994118698401872,1745305266.5072873,76.2,3.4
320000,9230,APARTMENT,APARTMENT,GOOD,2,106.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wetteren,East Flanders,37.71369336903843,44.429727732639286,1854868521.63,72.2,5.4
308858,8800,APARTMENT,APARTMENT,GOOD,3,118.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other,87.1895227858862,34.55123759467442,1754096553.2486956,72.2,5.4
205000,4670,HOUSE,HOUSE,GOOD,3,94.0,0,1.0,1.0,356.0,2.0,0.0,0.0,Blegny,Liège,99.98102801104748,21.966882510820312,941798963.55,72.2,5.4
125000,8790,APARTMENT,APARTMENT,GOOD,1,43.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Waregem,Other,65.01149277880573,54.11668045671802,2727629954.19,72.2,5.4
160000,7060,HOUSE,HOUSE,GOOD,4,171.0,0,0.0,1.0,641.0,3.0,0.0,0.0,Soignies,Hainaut,34.83841343666464,34.750333893733064,1790555060.12,72.2,5.4
305000,1780,HOUSE,HOUSE,GOOD,2,110.0,0,1.0,1.0,132.0,2.0,0.0,0.0,Wemmel,Flemish Brabant,7.231085744042377,12.310044210782882,1254601780.3,72.2,5.4
250000,1348,APARTMENT,DUPLEX,TO_BE_DONE_UP,2,78.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Mont-Saint-Guibert,Walloon Brabant,25.75134384853032,26.289757163234928,637402876.3000001,72.2,5.4
295000,2600,APARTMENT,APARTMENT,JUST_RENOVATED,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,38.42257917353092,2.0179939982851685,1745305266.5072873,76.2,3.4
134000,2000,APARTMENT,FLAT_STUDIO,AS_NEW,1,18.0,0,0.0,1.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
275000,9800,HOUSE,HOUSE,GOOD,3,144.0,0,0.0,0.0,259.0,3.0,0.0,0.0,Deinze,East Flanders,60.51636306308565,51.97510447972411,3344060399.86,72.2,5.4
429000,1630,APARTMENT,GROUND_FLOOR,AS_NEW,2,102.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Linkebeek,Flemish Brabant,9.168006386142777,17.761610599568765,371254990.33,72.2,5.4
359000,9280,HOUSE,HOUSE,JUST_RENOVATED,3,190.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Lebbeke,East Flanders,21.926629841998444,26.38515361087713,1408074567.37,72.2,5.4
495000,9000,APARTMENT,APARTMENT,AS_NEW,1,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
490000,1050,HOUSE,HOUSE,TO_RENOVATE,3,150.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3
350000,2018,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
139000,8400,APARTMENT,APARTMENT,GOOD,2,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4
369000,2020,HOUSE,HOUSE,GOOD,3,182.0,0,1.0,1.0,211.0,2.0,0.0,0.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
285000,9551,APARTMENT,APARTMENT,GOOD,3,180.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Herzele,East Flanders,31.27924843817992,40.20950701145112,1390051109.48,72.2,5.4
179000,9340,HOUSE,HOUSE,TO_BE_DONE_UP,2,91.0,1,1.0,1.0,139.0,2.0,0.0,0.0,Lede,East Flanders,31.101499410843736,38.50676717769611,1454238137.77,72.2,5.4
399000,3720,HOUSE,HOUSE,GOOD,3,157.0,0,1.0,0.0,371.0,3.0,0.0,0.0,Kortessem,Limburg,72.07800415865658,25.876294042003018,616311843.5899999,72.2,5.4
350000,1030,APARTMENT,APARTMENT,GOOD,2,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital,2.729999148382116,8.184390748808344,5851194049.33,63.7,12.3
275000,1400,APARTMENT,APARTMENT,GOOD,2,110.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Nivelles,Walloon Brabant,28.840963458451103,17.950168673198316,2138687117.75,72.2,5.4
395000,1090,APARTMENT,LOFT,GOOD,4,179.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Jette,Brussels Capital,4.0905755803380766,11.6415862220997,2772675970.9700003,63.7,12.3
720000,1180,APARTMENT,APARTMENT,GOOD,2,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital,6.753670420082655,15.11322034409951,6243949366.289999,63.7,12.3
248050,3590,APARTMENT,APARTMENT,GOOD,2,79.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Diepenbeek,Limburg,75.07609552081088,30.576593634923647,1377532687.04,72.2,5.4
175000,4100,HOUSE,HOUSE,AS_NEW,4,143.0,0,1.0,0.0,110.0,2.0,0.0,0.0,Seraing,Liège,86.58994019646963,7.359564405580698,3230529088.27,72.2,5.4
270000,6600,HOUSE,HOUSE,GOOD,3,143.0,0,1.0,0.0,290.0,2.0,0.0,0.0,Bastogne,Luxembourg,138.8429518529233,75.33926646031517,1021219109.82,68.1,6.8
339000,4000,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,3,150.0,0,0.0,0.0,370.0,2.0,0.0,0.0,Liège,Liège,89.27968818957099,9.400107558571872,10411526122.86,72.2,5.4
570000,1050,APARTMENT,APARTMENT,GOOD,3,122.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3
156000,2850,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Boom,Antwerp,27.08972042206775,12.288521214944383,1157248873.6799998,76.2,3.4
215000,9220,APARTMENT,APARTMENT,GOOD,3,66.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Hamme,East Flanders,31.10904836795196,26.19964134432693,1691410393.5,72.2,5.4
138000,6000,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Charleroi,Hainaut,48.73699629494351,3.817189029058525,9552787098.79,68.1,6.8
195000,9600,HOUSE,HOUSE,TO_BE_DONE_UP,2,175.0,0,0.0,0.0,225.0,2.0,0.0,0.0,Renaix,East Flanders,53.47722497364936,63.85448746995458,1493822585.5,72.2,5.4
496650,3001,HOUSE,HOUSE,AS_NEW,3,130.0,0,1.0,1.0,0.0,3.0,0.0,0.0,Leuven,Flemish Brabant,23.837796855713574,15.306740877026208,1736432639.621848,72.2,5.4
199000,4420,HOUSE,HOUSE,GOOD,3,145.0,0,1.0,1.0,209.0,2.0,0.0,0.0,Saint-Nicolas,Liège,86.8036537335741,6.499567362500704,1190133066.44,72.2,5.4
429000,9810,HOUSE,HOUSE,GOOD,3,188.0,0,0.0,0.0,654.0,3.0,0.0,0.0,Nazareth,East Flanders,54.30858442935793,58.52306286616224,961014555.39,72.2,5.4
459000,2390,HOUSE,HOUSE,JUST_RENOVATED,4,160.0,0,1.0,1.0,307.0,3.0,0.0,0.0,Malle,Antwerp,55.93435956259194,22.61032528586984,1168746852.01,76.2,3.4
209000,8420,APARTMENT,DUPLEX,GOOD,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Haan,Other,101.13282120125706,18.51483827110767,982087183.71,72.2,5.4
129000,4020,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,52.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Liège,Liège,93.5154291057074,13.75280985443256,10411526122.86,72.2,5.4
250000,1020,APARTMENT,GROUND_FLOOR,GOOD,2,82.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital,3.014927999693443,8.28401069710616,8944820813.830002,63.7,12.3
405500,9060,APARTMENT,APARTMENT,GOOD,2,111.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Zelzate,East Flanders,54.29128165748402,45.4468737646231,845216682.1099999,72.2,5.4
379000,1000,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
265000,4400,HOUSE,HOUSE,AS_NEW,3,135.0,0,1.0,1.0,145.0,2.0,0.0,0.0,Flémalle,Liège,81.11221220866523,4.939182805921518,1550234734.95,72.2,5.4
450000,2610,APARTMENT,APARTMENT,GOOD,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,35.006598115381614,5.786208084608905,1745305266.5072873,76.2,3.4
650000,1160,APARTMENT,DUPLEX,AS_NEW,3,138.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Auderghem,Brussels Capital,7.524146120309382,10.651500489762531,2398313969.96,63.7,12.3
290000,2870,APARTMENT,APARTMENT,GOOD,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Puurs-Sint-Amands,Antwerp,25.04918488738909,17.56211184745084,2063324908.52,76.2,3.4
307500,5150,APARTMENT,APARTMENT,GOOD,3,118.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Floreffe,Namur,56.3772474254429,23.31829979497208,566638344.15,72.2,5.4
269000,9100,APARTMENT,APARTMENT,GOOD,2,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Niklaas,East Flanders,37.42357952684203,21.38098854345812,5115531908.049999,72.2,5.4
280000,3560,HOUSE,MIXED_USE_BUILDING,GOOD,2,105.0,0,0.0,0.0,755.0,2.0,0.0,0.0,Lummen,Limburg,61.62011376321523,43.43840629388495,1108214166.58,72.2,5.4
427547,3580,HOUSE,HOUSE,AS_NEW,3,209.0,1,0.0,0.0,547.0,3.0,0.0,0.0,Beringen,Limburg,64.79389304672759,48.01716989048824,2984997617.77,72.2,5.4
249000,5060,HOUSE,HOUSE,TO_RENOVATE,3,132.0,0,0.0,0.0,486.0,4.0,0.0,0.0,Sambreville,Namur,49.11244452090594,12.858674273384418,1637836646.75,72.2,5.4
372500,8540,HOUSE,HOUSE,GOOD,3,130.0,0,0.0,0.0,315.0,3.0,0.0,0.0,Deerlijk,Other,69.19780841568054,54.12495977432633,874394111.22,72.2,5.4
200000,5000,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2,75.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Namur,Namur,56.2298351066433,28.545138665413923,7230687098.650001,72.2,5.4
249000,4040,HOUSE,HOUSE,TO_BE_DONE_UP,4,135.0,0,1.0,1.0,232.0,2.0,0.0,0.0,Herstal,Liège,91.50636253949226,13.57929836814894,2117667109.4400003,72.2,5.4
225000,2600,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,38.42257917353092,2.0179939982851685,1745305266.5072873,76.2,3.4
477500,8760,HOUSE,HOUSE,GOOD,3,192.0,0,1.0,0.0,586.0,3.0,0.0,0.0,Meulebeke,Other,74.94192473540193,41.88717953075479,724280058.6700001,72.2,5.4
193000,8700,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Tielt,Other,73.01344667870211,40.65724063155076,1389597243.01,72.2,5.4
799000,8301,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,91.97469910069988,29.577995499826606,3203281012.67,72.2,5.4
425000,3000,APARTMENT,TRIPLEX,JUST_RENOVATED,3,207.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Leuven,Flemish Brabant,23.837796855713574,15.306740877026208,1736432639.621848,72.2,5.4
695000,1000,APARTMENT,APARTMENT,AS_NEW,2,150.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
359000,9140,HOUSE,HOUSE,GOOD,4,159.0,0,1.0,0.0,375.0,3.0,0.0,0.0,Temse,East Flanders,33.65332639554025,17.854662127125774,1990062227.7286022,72.2,5.4
235000,6880,APARTMENT,APARTMENT,AS_NEW,3,120.0,1,0.0,0.0,0.0,2.0,0.0,0.0,Bertrix,Luxembourg,127.88113727822504,87.31283906472056,527564034.83,68.1,6.8
299000,4877,HOUSE,HOUSE,TO_BE_DONE_UP,3,180.0,0,0.0,1.0,340.0,4.0,0.0,0.0,Olne,Liège,101.47316033659736,21.08294430711379,322080316.9,72.2,5.4
349000,1030,APARTMENT,APARTMENT,GOOD,4,131.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital,2.729999148382116,8.184390748808344,5851194049.33,63.7,12.3
99000,7100,HOUSE,HOUSE,TO_BE_DONE_UP,2,123.0,0,0.0,1.0,160.0,2.0,0.0,0.0,La Louvière,Hainaut,42.57954332119568,18.81375669369088,4269236716.59,72.2,5.4
628000,1000,APARTMENT,APARTMENT,GOOD,3,150.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
225000,8434,APARTMENT,APARTMENT,GOOD,1,56.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other,115.32745557104316,8.908034400228585,1382187584.23,72.2,5.4
150000,9340,HOUSE,HOUSE,TO_RENOVATE,1,220.0,0,0.0,0.0,230.0,3.0,0.0,0.0,Lede,East Flanders,31.101499410843736,38.50676717769611,1454238137.77,72.2,5.4
395000,9820,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Merelbeke,East Flanders,45.3384312540226,52.71960339003286,2064611494.21,72.2,5.4
169000,6240,HOUSE,HOUSE,GOOD,3,118.0,1,1.0,0.0,140.0,3.0,0.0,0.0,Farciennes,Hainaut,48.22233382824422,7.110774148411182,489178328.2000001,68.1,6.8
649000,1000,APARTMENT,APARTMENT,AS_NEW,3,172.0,1,0.0,0.0,0.0,4.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
495000,1210,APARTMENT,APARTMENT,AS_NEW,3,123.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
399000,9940,APARTMENT,DUPLEX,AS_NEW,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders,54.17875234325479,53.07939857820272,2691586967.2,72.2,5.4
145000,7012,HOUSE,HOUSE,GOOD,2,114.0,0,1.0,1.0,370.0,2.0,0.0,0.0,Mons,Hainaut,54.690761185352194,39.299744433298905,5508958412.54,72.2,5.4
301948,9052,APARTMENT,APARTMENT,GOOD,1,69.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Gent,East Flanders,48.20069843274098,55.53455113572065,1990062227.7286022,72.2,5.4
269000,2830,APARTMENT,APARTMENT,GOOD,2,82.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Willebroek,Antwerp,23.74574258674539,15.631229716114856,1810658407.99,76.2,3.4
319000,2260,APARTMENT,APARTMENT,GOOD,1,88.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Westerlo,Antwerp,48.247410087121445,31.188593058803384,1820222672.09,76.2,3.4
332000,9971,HOUSE,HOUSE,AS_NEW,3,125.0,0,1.0,0.0,126.0,3.0,0.0,0.0,Kaprijke,East Flanders,62.93843611308757,53.79956319653866,492661517.89,72.2,5.4
585000,8301,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,96.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Knokke-Heist,Other,91.97469910069988,29.577995499826606,3203281012.67,72.2,5.4
320000,1070,APARTMENT,APARTMENT,GOOD,3,107.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital,4.7607688316527845,15.667121200621166,5087915558.78,63.7,12.3
159000,4500,HOUSE,HOUSE,TO_BE_DONE_UP,3,152.0,0,1.0,0.0,150.0,4.0,0.0,0.0,Huy,Liège,70.26629064229292,24.035633884275043,1317370349.15,72.2,5.4
239000,8790,HOUSE,HOUSE,GOOD,2,100.0,0,1.0,0.0,100.0,2.0,0.0,0.0,Waregem,Other,65.01149277880573,54.11668045671802,2727629954.19,72.2,5.4
295000,8300,APARTMENT,APARTMENT,GOOD,1,58.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4
245000,7181,HOUSE,HOUSE,GOOD,2,120.0,0,1.0,1.0,421.0,4.0,0.0,0.0,Seneffe,Hainaut,32.841481021884576,19.5426325304092,820266059.76,72.2,5.4
395000,7190,HOUSE,HOUSE,GOOD,4,250.0,1,1.0,1.0,280.0,2.0,0.0,0.0,Écaussinnes,Hainaut,33.976262498954696,24.254222646697805,3359644773.855654,72.2,5.4
399000,1081,APARTMENT,APARTMENT,GOOD,2,150.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Koekelberg,Brussels Capital,2.399324421338183,12.029636675653652,985119294.45,63.7,12.3
252000,9940,APARTMENT,APARTMENT,AS_NEW,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders,54.17875234325479,53.07939857820272,2691586967.2,72.2,5.4
475000,1050,APARTMENT,APARTMENT,GOOD,2,134.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,3.5845342591583096,11.578489606927366,5446918872.59,63.7,12.3
259000,9500,HOUSE,HOUSE,TO_BE_DONE_UP,3,201.0,0,1.0,0.0,659.0,2.0,0.0,0.0,Geraardsbergen,East Flanders,32.80536168229344,42.88144725246159,1990062227.7286022,72.2,5.4
549000,8420,HOUSE,HOUSE,GOOD,3,163.0,0,1.0,0.0,333.0,3.0,0.0,0.0,De Haan,Other,101.13282120125706,18.51483827110767,982087183.71,72.2,5.4
159000,8400,APARTMENT,APARTMENT,GOOD,2,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4
250000,1030,APARTMENT,APARTMENT,GOOD,3,140.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital,2.729999148382116,8.184390748808344,5851194049.33,63.7,12.3
239000,1853,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Grimbergen,Flemish Brabant,6.588803303896088,9.959633194236869,2933729128.35,72.2,5.4
139000,4101,HOUSE,HOUSE,GOOD,3,84.0,0,0.0,0.0,60.0,3.0,0.0,0.0,Seraing,Liège,84.6994950721108,4.369354205591225,3230529088.27,72.2,5.4
339000,8660,APARTMENT,APARTMENT,AS_NEW,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,Other,125.4699593356573,24.59454682368776,1754096553.2486956,72.2,5.4
394000,2800,APARTMENT,APARTMENT,AS_NEW,2,120.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Mechelen,Antwerp,21.5900469929997,14.353653278191508,1745305266.5072873,76.2,3.4
249000,4460,HOUSE,HOUSE,GOOD,3,157.0,0,1.0,1.0,204.0,2.0,0.0,0.0,Grâce-Hollogne,Liège,79.26201454657497,1.168965432967786,1257145649.0700002,72.2,5.4
219000,8902,HOUSE,HOUSE,TO_BE_DONE_UP,3,179.0,0,0.0,0.0,551.0,3.0,0.0,0.0,Ieper,Other,99.67429088058816,42.4981663996002,1754096553.2486956,72.2,5.4
490000,8300,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4
250000,2940,APARTMENT,APARTMENT,JUST_RENOVATED,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Stabroek,Antwerp,54.242374178196464,17.68450919755709,1444298324.21,76.2,3.4
159000,9000,APARTMENT,APARTMENT,GOOD,2,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
